Order_ID,Customer_ID,Restaurant_ID,Rider_ID,Order_Date,Order_Time,City,Restaurant_Name,Cuisine,Order_Status,Payment_Method,Customer_Age,Gender,Distance_km,Delivery_Time_Min,Traffic_Level,Weather,Subtotal,Discount,Delivery_Fee,GST,Total_Amount,Profit,Customer_Rating,Review,Coupon_Code,Refund_Reason,Items_Count,Payment_Status,Peak_Hour,Weekend,Platform,Restaurant_Rating,Rider_Rating,Preparation_Time,Delivery_Type,Customer_Segment,Festival,Complaint_Type,Tip,Order_Time_Raw,Order_Month,Order_Day,Weekday,Hour,Time_Slot,Average_Order_Value,Profit_Margin_%,Delivery_Delay_Min,Delivery_Delay_Category,Revenue_Bucket,Customer_Age_Group
ORD02691,CUST2614,REST121,RID1248,2025-07-02,13:05:00,Hyderabad,Restaurant 1,Desserts,Delivered,UPI,56,Male,5.6,26,Low,Clear,1112.34,0.0,40,55.62,1207.96,208.45,1.0,Excellent,,,6,Paid,Yes,No,Android,4.4,4.8,30,Express,Regular,No,,0,13:05,Jul,2,Wednesday,13,Afternoon,201.32666666666668,17.26,-4,On Time,Top Revenue,51+
ORD02692,CUST5025,REST151,RID1776,2025-09-14,08:38:00,Bengaluru,Restaurant 49,Pizza,Delivered,UPI,60,Female,14.6,40,Low,Rain,626.66,94.0,20,26.63,579.29,158.56,4.0,Average,FOOD10,,4,Paid,No,Yes,iOS,4.7,3.9,10,Standard,Premium,No,,10,08:38,Sep,14,Sunday,8,Morning,144.8225,27.37,30,High Delay,Mid Revenue,51+
ORD02693,CUST2969,REST138,RID1960,2025-09-01,10:43:00,Hyderabad,Restaurant 13,North Indian,Refunded,Credit Card,34,Female,8.0,37,High,Rain,425.23,0.0,30,21.26,476.49,126.8,3.0,Average,,Late Delivery,2,Refunded,No,No,Android,4.4,4.7,13,Standard,Premium,No,Quality,50,10:43,Sep,1,Monday,10,Morning,238.245,26.61,24,High Delay,Low Revenue,26-35
ORD02694,CUST7377,REST126,RID1943,2025-10-20,19:02:00,Pune,Restaurant 92,Burger,Delivered,Cash,26,Male,8.4,70,Medium,Cloudy,942.72,0.0,30,47.14,1019.86,178.06,1.0,Average,,,1,Paid,Yes,No,Android,3.7,4.1,10,Express,Regular,No,,30,19:02,Oct,20,Monday,19,Evening,1019.86,17.46,60,High Delay,High Revenue,26-35
ORD02695,CUST9781,REST157,RID1167,2025-10-02,11:45:00,Pune,Restaurant 3,Chinese,Delivered,UPI,24,Female,3.5,48,High,Clear,482.81,24.14,50,22.93,531.6,89.65,4.0,Excellent,WELCOME50,,3,Paid,No,No,Android,4.3,4.7,34,Standard,Premium,No,,30,11:45,Oct,2,Thursday,11,Morning,177.20000000000002,16.86,14,Slight Delay,Mid Revenue,18-25
ORD02696,CUST6245,REST123,RID1427,2025-05-22,10:11:00,Mumbai,Restaurant 58,Chinese,Delivered,Debit Card,41,Female,6.7,54,Medium,Clear,761.88,0.0,40,38.09,839.97,143.34,3.0,Poor,,,6,Paid,No,No,Android,4.2,3.9,19,Standard,Premium,No,,0,10:11,May,22,Thursday,10,Morning,139.995,17.06,35,High Delay,Mid Revenue,36-50
ORD02697,CUST3791,REST125,RID1760,2025-11-21,22:04:00,Navi Mumbai,Restaurant 75,Burger,Delivered,Credit Card,18,Female,13.6,42,High,Cloudy,1142.67,57.13,20,54.28,1159.82,318.74,1.0,Good,SAVE100,,3,Paid,No,No,Android,4.6,4.3,24,Standard,Premium,No,,30,22:04,Nov,21,Friday,22,Night,386.6066666666666,27.48,18,High Delay,High Revenue,18-25
ORD02698,CUST1425,REST129,RID1403,2025-03-16,21:19:00,Mumbai,Restaurant 87,South Indian,Delivered,Wallet,57,Male,9.5,32,Low,Rain,997.35,0.0,20,49.87,1067.22,172.78,3.0,Good,,,5,Paid,Yes,Yes,Android,3.8,4.6,24,Express,Premium,No,,20,21:19,Mar,16,Sunday,21,Night,213.44400000000002,16.19,8,Slight Delay,High Revenue,51+
ORD02699,CUST2110,REST158,RID1254,2025-02-10,19:14:00,Mumbai,Restaurant 17,Pizza,Delivered,Wallet,55,Male,9.9,30,Low,Clear,1147.19,172.08,40,48.76,1063.87,249.01,5.0,Excellent,WELCOME50,,5,Paid,Yes,No,iOS,4.4,4.9,24,Express,Regular,No,,50,19:14,Feb,10,Monday,19,Evening,212.77399999999997,23.41,6,Slight Delay,High Revenue,51+
ORD02700,CUST2740,REST149,RID1243,2025-06-18,22:11:00,Mumbai,Restaurant 93,South Indian,Delivered,UPI,52,Female,2.6,58,Low,Clear,1057.15,52.86,20,50.21,1074.5,205.45,1.0,Excellent,SAVE100,,2,Paid,No,No,Android,4.5,4.4,24,Standard,Regular,No,,50,22:11,Jun,18,Wednesday,22,Night,537.25,19.12,34,High Delay,High Revenue,51+
ORD02701,CUST7168,REST186,RID1845,2025-08-26,18:32:00,Mumbai,Restaurant 37,Burger,Delivered,UPI,47,Female,2.5,36,Medium,Rain,323.73,48.56,40,13.76,328.93,65.67,,,SAVE100,,4,Paid,No,No,Android,4.6,4.9,16,Standard,Regular,No,,10,18:32,Aug,26,Tuesday,18,Evening,82.2325,19.96,20,High Delay,Low Revenue,36-50
ORD02702,CUST1519,REST173,RID1092,2025-11-17,12:14:00,Pune,Restaurant 15,Chinese,Delivered,Credit Card,58,Male,4.8,73,Low,Clear,671.77,100.77,20,28.55,619.55,134.43,5.0,Average,SAVE100,,2,Paid,Yes,No,Android,4.5,5.0,37,Express,Premium,No,,30,12:14,Nov,17,Monday,12,Afternoon,309.775,21.7,36,High Delay,Mid Revenue,51+
ORD02703,CUST4916,REST163,RID1747,2025-11-16,23:49:00,Bengaluru,Restaurant 3,Chinese,Delivered,Cash,54,Female,13.8,48,Low,Rain,475.26,23.76,50,22.58,524.08,124.06,2.0,Excellent,SAVE100,,4,Paid,No,Yes,Android,4.4,4.2,25,Express,Premium,No,,10,23:49,Nov,16,Sunday,23,Night,131.02,23.67,23,High Delay,Low Revenue,51+
ORD02704,CUST4920,REST136,RID1473,2025-03-22,09:42:00,Hyderabad,Restaurant 7,North Indian,Delivered,Wallet,50,Female,1.5,23,Medium,Clear,712.64,0.0,30,35.63,778.27,150.1,4.0,Poor,,,4,Paid,No,Yes,Android,3.9,4.1,40,Standard,Regular,No,,10,09:42,Mar,22,Saturday,9,Morning,194.5675,19.29,-17,On Time,Mid Revenue,36-50
ORD02705,CUST2957,REST182,RID1430,2025-05-22,16:02:00,Pune,Restaurant 6,Chinese,Delivered,Cash,39,Female,9.0,16,Low,Cloudy,1046.91,52.35,40,49.73,1084.29,202.75,2.0,Excellent,FOOD10,,5,Paid,No,No,Android,3.7,4.3,10,Express,Regular,No,,50,16:02,May,22,Thursday,16,Afternoon,216.858,18.7,6,Slight Delay,High Revenue,36-50
ORD02706,CUST1990,REST183,RID1429,2025-03-27,19:41:00,Hyderabad,Restaurant 42,Biryani,Delivered,UPI,20,Female,7.1,65,Low,Cloudy,630.2,94.53,50,26.78,612.45,175.2,2.0,Excellent,WELCOME50,,6,Paid,Yes,No,iOS,3.8,4.3,28,Express,New,No,,10,19:41,Mar,27,Thursday,19,Evening,102.075,28.61,37,High Delay,Mid Revenue,18-25
ORD02707,CUST5944,REST134,RID1667,2025-08-18,09:46:00,Mumbai,Restaurant 27,Chinese,Delivered,UPI,57,Female,7.2,33,Medium,Rain,867.77,43.39,40,41.22,905.6,259.12,,,FOOD10,,2,Paid,No,No,Android,3.6,4.8,11,Standard,Premium,No,,20,09:46,Aug,18,Monday,9,Morning,452.8,28.61,22,High Delay,High Revenue,51+
ORD02708,CUST9057,REST163,RID1364,2025-05-11,09:41:00,Thane,Restaurant 69,Pizza,Delivered,Wallet,44,Male,5.2,73,Medium,Clear,932.79,93.28,50,41.98,931.49,205.76,5.0,Average,FOOD10,,2,Paid,No,Yes,iOS,4.7,4.5,12,Express,New,No,,10,09:41,May,11,Sunday,9,Morning,465.745,22.09,61,High Delay,High Revenue,36-50
ORD02709,CUST9233,REST118,RID1981,2025-05-30,15:55:00,Mumbai,Restaurant 41,Pizza,Delivered,Credit Card,36,Male,1.5,39,Low,Rain,1010.79,0.0,20,50.54,1081.33,320.56,4.0,Average,,,6,Paid,No,No,Android,4.6,3.9,13,Express,New,No,,50,15:55,May,30,Friday,15,Afternoon,180.22166666666666,29.64,26,High Delay,High Revenue,36-50
ORD02710,CUST5382,REST126,RID1913,2025-08-13,09:25:00,Mumbai,Restaurant 98,Burger,Delivered,Cash,22,Female,10.8,41,Low,Cloudy,1212.06,121.21,30,54.54,1175.39,233.42,2.0,Poor,WELCOME50,,6,Paid,No,No,Android,4.1,3.9,34,Standard,Regular,Yes,,10,09:25,Aug,13,Wednesday,9,Morning,195.89833333333334,19.86,7,Slight Delay,High Revenue,18-25
ORD02711,CUST7763,REST119,RID1095,2025-04-28,23:39:00,Navi Mumbai,Restaurant 50,South Indian,Delivered,Credit Card,27,Male,4.3,15,High,Cloudy,1397.15,0.0,40,69.86,1507.01,253.34,1.0,Average,,,4,Paid,No,No,Android,4.8,4.5,40,Standard,New,No,,50,23:39,Apr,28,Monday,23,Night,376.7525,16.81,-25,On Time,Top Revenue,26-35
ORD02712,CUST7229,REST178,RID1842,2025-01-29,22:11:00,Hyderabad,Restaurant 92,Chinese,Delivered,Credit Card,18,Female,4.2,74,Low,Clear,953.63,0.0,30,47.68,1031.31,266.17,1.0,Average,,,6,Paid,No,No,iOS,3.8,4.5,19,Express,Premium,No,,30,22:11,Jan,29,Wednesday,22,Night,171.885,25.81,55,High Delay,High Revenue,18-25
ORD02713,CUST2077,REST103,RID1203,2025-04-27,17:06:00,Bengaluru,Restaurant 24,South Indian,Delivered,Debit Card,41,Male,12.9,15,Medium,Cloudy,954.49,47.72,30,45.34,982.11,200.25,1.0,Excellent,FOOD10,,5,Paid,No,Yes,Android,4.6,3.9,36,Express,Premium,No,,20,17:06,Apr,27,Sunday,17,Evening,196.422,20.39,-21,On Time,High Revenue,36-50
ORD02714,CUST7360,REST145,RID1998,2025-08-30,13:48:00,Bengaluru,Restaurant 23,Desserts,Delivered,Credit Card,54,Female,10.4,54,Medium,Cloudy,310.97,31.1,30,13.99,323.86,53.38,4.0,Good,SAVE100,,4,Paid,Yes,Yes,Android,3.8,4.2,30,Standard,New,No,,50,13:48,Aug,30,Saturday,13,Afternoon,80.965,16.48,24,High Delay,Low Revenue,51+
ORD02715,CUST5037,REST137,RID1820,2025-08-12,12:39:00,Hyderabad,Restaurant 49,Chinese,Delivered,Wallet,38,Female,11.9,18,Low,Clear,1304.91,0.0,40,65.25,1410.16,375.1,5.0,Excellent,,,2,Paid,Yes,No,Android,4.7,4.2,38,Express,Regular,No,,30,12:39,Aug,12,Tuesday,12,Afternoon,705.08,26.6,-20,On Time,Top Revenue,36-50
ORD02716,CUST5019,REST198,RID1991,2025-11-08,19:33:00,Thane,Restaurant 17,Desserts,Delivered,UPI,39,Female,7.4,19,High,Clear,208.81,10.44,20,9.92,228.29,34.85,3.0,Good,SAVE100,,1,Paid,Yes,Yes,Android,4.4,4.7,10,Standard,Premium,No,,10,19:33,Nov,8,Saturday,19,Evening,228.29,15.27,9,Slight Delay,Low Revenue,36-50
ORD02717,CUST5273,REST129,RID1489,2025-10-26,14:55:00,Thane,Restaurant 10,Pizza,Delivered,UPI,49,Female,11.1,18,Low,Cloudy,1201.31,120.13,50,54.06,1185.24,246.37,3.0,Excellent,SAVE100,,4,Paid,No,Yes,Android,4.6,4.6,22,Standard,Premium,No,,10,14:55,Oct,26,Sunday,14,Afternoon,296.31,20.79,-4,On Time,High Revenue,36-50
ORD02718,CUST3822,REST196,RID1413,2025-09-26,17:22:00,Hyderabad,Restaurant 40,Burger,Delivered,Cash,22,Female,4.0,26,Medium,Rain,281.64,42.25,50,11.97,301.36,54.56,4.0,Good,SAVE100,,2,Paid,No,No,Android,4.1,4.8,31,Express,Regular,No,,20,17:22,Sep,26,Friday,17,Evening,150.68,18.1,-5,On Time,Low Revenue,18-25
ORD02719,CUST3253,REST194,RID1815,2025-05-05,15:19:00,Hyderabad,Restaurant 52,Chinese,Delivered,Cash,59,Female,9.2,34,Medium,Rain,1091.53,109.15,30,49.12,1061.5,181.72,1.0,Average,WELCOME50,,5,Paid,No,No,Android,4.4,4.2,28,Standard,Premium,No,,10,15:19,May,5,Monday,15,Afternoon,212.3,17.12,6,Slight Delay,High Revenue,51+
ORD02720,CUST2017,REST190,RID1950,2025-07-21,10:28:00,Pune,Restaurant 36,South Indian,Delivered,UPI,46,Female,3.8,60,Medium,Rain,1313.84,197.08,50,55.84,1222.6,210.06,4.0,Excellent,FOOD10,,3,Paid,No,No,Android,3.9,4.0,29,Standard,Regular,No,,30,10:28,Jul,21,Monday,10,Morning,407.5333333333333,17.18,31,High Delay,Top Revenue,36-50
ORD02721,CUST7448,REST145,RID1920,2025-12-30,08:26:00,Pune,Restaurant 3,Biryani,Delivered,UPI,49,Male,13.9,41,Medium,Rain,377.48,56.62,20,16.04,356.9,62.29,4.0,Poor,FOOD10,,5,Paid,No,No,Android,3.6,3.9,17,Standard,Regular,No,,0,08:26,Dec,30,Tuesday,8,Morning,71.38,17.45,24,High Delay,Low Revenue,36-50
ORD02722,CUST9703,REST135,RID1630,2025-04-27,22:35:00,Mumbai,Restaurant 63,Pizza,Cancelled,Cash,54,Female,6.7,45,Low,Cloudy,1469.42,146.94,30,66.12,1418.6,354.83,2.0,Average,FOOD10,,6,Paid,No,Yes,iOS,3.9,4.7,39,Express,Premium,No,Wrong Item,10,22:35,Apr,27,Sunday,22,Night,236.4333333333333,25.01,6,Slight Delay,Top Revenue,51+
ORD02723,CUST5088,REST143,RID1638,2025-09-17,20:53:00,Mumbai,Restaurant 79,Burger,Delivered,Cash,37,Male,12.8,74,High,Clear,762.07,114.31,20,32.39,700.15,109.15,,,SAVE100,,2,Paid,Yes,No,Android,4.2,4.8,38,Standard,Regular,No,,20,20:53,Sep,17,Wednesday,20,Evening,350.075,15.59,36,High Delay,Mid Revenue,36-50
ORD02724,CUST2685,REST105,RID1743,2025-06-01,11:03:00,Thane,Restaurant 26,Pizza,Delivered,Cash,46,Male,4.9,24,High,Rain,919.95,92.0,40,41.4,909.35,263.34,2.0,Average,FOOD10,,4,Paid,No,Yes,Android,3.8,4.6,32,Standard,New,No,,10,11:03,Jun,1,Sunday,11,Morning,227.3375,28.96,-8,On Time,High Revenue,36-50
ORD02725,CUST6295,REST131,RID1862,2025-03-19,10:35:00,Pune,Restaurant 41,Chinese,Delivered,Credit Card,50,Female,9.5,32,Low,Cloudy,446.94,0.0,50,22.35,519.29,128.08,4.0,Excellent,,,6,Paid,No,No,Android,4.4,4.4,24,Express,Premium,No,,20,10:35,Mar,19,Wednesday,10,Morning,86.54833333333333,24.66,8,Slight Delay,Low Revenue,36-50
ORD02726,CUST9285,REST133,RID1964,2025-08-15,08:18:00,Navi Mumbai,Restaurant 6,Pizza,Delivered,Debit Card,27,Male,10.7,49,Medium,Clear,764.26,38.21,40,36.3,802.35,167.08,4.0,Excellent,SAVE100,,2,Paid,No,No,iOS,3.7,4.0,26,Standard,New,No,,10,08:18,Aug,15,Friday,8,Morning,401.175,20.82,23,High Delay,Mid Revenue,26-35
ORD02727,CUST4434,REST118,RID1764,2025-01-26,12:26:00,Bengaluru,Restaurant 18,Burger,Cancelled,Credit Card,53,Male,6.3,41,Low,Rain,894.32,0.0,20,44.72,959.04,243.38,4.0,Poor,,,6,Paid,Yes,Yes,Android,4.4,4.3,23,Express,Premium,No,Late,20,12:26,Jan,26,Sunday,12,Afternoon,159.84,25.38,18,High Delay,High Revenue,51+
ORD02728,CUST4026,REST177,RID1731,2025-06-26,15:26:00,Bengaluru,Restaurant 33,South Indian,Delivered,Cash,49,Male,5.6,28,High,Cloudy,721.03,72.1,30,32.45,711.38,190.46,5.0,Good,WELCOME50,,4,Paid,No,No,Android,3.7,3.9,12,Express,New,No,,20,15:26,Jun,26,Thursday,15,Afternoon,177.845,26.77,16,High Delay,Mid Revenue,36-50
ORD02729,CUST1041,REST167,RID1790,2025-10-09,21:34:00,Mumbai,Restaurant 92,South Indian,Delivered,UPI,30,Female,8.7,33,Low,Clear,1277.56,0.0,40,63.88,1381.44,248.13,5.0,Average,,,6,Paid,Yes,No,iOS,4.6,3.9,40,Express,New,No,,0,21:34,Oct,9,Thursday,21,Night,230.24,17.96,-7,On Time,Top Revenue,26-35
ORD02730,CUST5269,REST159,RID1482,2025-03-13,14:59:00,Navi Mumbai,Restaurant 55,Biryani,Delivered,Wallet,27,Male,9.1,19,Low,Cloudy,522.02,52.2,50,23.49,543.31,105.71,2.0,Average,SAVE100,,2,Paid,No,No,Android,4.6,5.0,13,Express,Regular,No,,10,14:59,Mar,13,Thursday,14,Afternoon,271.655,19.46,6,Slight Delay,Mid Revenue,26-35
ORD02731,CUST4960,REST189,RID1933,2025-10-27,17:00:00,Navi Mumbai,Restaurant 17,Desserts,Cancelled,Credit Card,33,Male,3.3,36,Low,Cloudy,386.9,38.69,40,17.41,405.62,118.21,1.0,Excellent,SAVE100,,1,Paid,No,No,iOS,3.6,4.8,31,Express,New,No,Late,0,17:00,Oct,27,Monday,17,Evening,405.62,29.14,5,On Time,Low Revenue,26-35
ORD02732,CUST5170,REST122,RID1184,2025-09-22,16:04:00,Thane,Restaurant 28,South Indian,Delivered,UPI,19,Female,12.7,27,Medium,Cloudy,856.15,85.62,30,38.53,839.06,202.96,3.0,Average,FOOD10,,4,Paid,No,No,Android,3.7,4.5,31,Express,Premium,No,,10,16:04,Sep,22,Monday,16,Afternoon,209.765,24.19,-4,On Time,Mid Revenue,18-25
ORD02733,CUST7026,REST190,RID1273,2025-10-07,17:01:00,Mumbai,Restaurant 42,Pizza,Delivered,Wallet,43,Female,9.2,48,High,Clear,1321.76,132.18,50,59.48,1299.06,220.29,,,FOOD10,,2,Paid,No,No,Android,4.5,4.0,33,Standard,Premium,No,,20,17:01,Oct,7,Tuesday,17,Evening,649.53,16.96,15,Slight Delay,Top Revenue,36-50
ORD02734,CUST1037,REST120,RID1365,2025-08-25,21:41:00,Pune,Restaurant 40,Chinese,Delivered,UPI,29,Male,5.0,46,High,Clear,1143.4,0.0,30,57.17,1230.57,217.44,3.0,Poor,,,2,Paid,Yes,No,iOS,4.4,4.0,37,Standard,Premium,No,,0,21:41,Aug,25,Monday,21,Night,615.285,17.67,9,Slight Delay,Top Revenue,26-35
ORD02735,CUST5715,REST128,RID1372,2025-08-18,14:07:00,Navi Mumbai,Restaurant 26,Pizza,Delivered,Debit Card,60,Male,8.5,41,Medium,Clear,1065.76,0.0,20,53.29,1139.05,329.95,4.0,Average,,,6,Paid,No,No,iOS,4.0,4.0,36,Standard,Premium,No,,0,14:07,Aug,18,Monday,14,Afternoon,189.84166666666667,28.97,5,On Time,High Revenue,51+
ORD02736,CUST6123,REST162,RID1834,2025-01-28,20:49:00,Thane,Restaurant 95,North Indian,Delivered,Credit Card,40,Male,6.1,43,High,Rain,370.15,55.52,50,15.73,380.36,105.29,5.0,Average,WELCOME50,,4,Paid,Yes,No,iOS,4.3,4.2,39,Express,Premium,No,,10,20:49,Jan,28,Tuesday,20,Evening,95.09,27.68,4,On Time,Low Revenue,36-50
ORD02737,CUST2428,REST100,RID1875,2025-03-29,11:21:00,Hyderabad,Restaurant 60,Biryani,Delivered,Credit Card,22,Male,7.5,37,Medium,Clear,780.15,0.0,20,39.01,839.16,164.4,2.0,Good,,,5,Paid,No,Yes,Android,4.9,4.4,28,Express,Regular,No,,30,11:21,Mar,29,Saturday,11,Morning,167.832,19.59,9,Slight Delay,Mid Revenue,18-25
ORD02738,CUST1662,REST139,RID1166,2025-07-19,10:05:00,Navi Mumbai,Restaurant 26,North Indian,Delivered,Wallet,54,Female,9.0,38,Medium,Clear,1261.05,63.05,40,59.9,1297.9,282.28,5.0,Good,WELCOME50,,4,Paid,No,Yes,Android,4.1,4.6,31,Express,Regular,No,,30,10:05,Jul,19,Saturday,10,Morning,324.475,21.75,7,Slight Delay,Top Revenue,51+
ORD02739,CUST4093,REST176,RID1312,2025-01-17,16:30:00,Bengaluru,Restaurant 63,Biryani,Cancelled,Credit Card,42,Female,8.5,75,Medium,Clear,697.73,69.77,30,31.4,689.36,108.22,2.0,Good,FOOD10,,3,Paid,No,No,Android,3.7,4.8,36,Standard,Regular,Yes,Quality,10,16:30,Jan,17,Friday,16,Afternoon,229.78666666666666,15.7,39,High Delay,Mid Revenue,36-50
ORD02740,CUST8721,REST140,RID1929,2025-07-27,14:08:00,Pune,Restaurant 82,Biryani,Delivered,Cash,24,Female,14.5,67,Medium,Rain,951.43,95.14,20,42.81,919.1,181.91,1.0,Excellent,SAVE100,,1,Paid,No,Yes,Android,4.5,4.1,25,Express,Premium,Yes,,20,14:08,Jul,27,Sunday,14,Afternoon,919.1,19.79,42,High Delay,High Revenue,18-25
ORD02741,CUST4858,REST193,RID1776,2025-04-30,16:55:00,Mumbai,Restaurant 82,North Indian,Delivered,Cash,38,Male,1.7,67,Medium,Rain,1012.2,151.83,40,43.02,943.39,167.6,5.0,Average,FOOD10,,2,Paid,No,No,Android,4.3,4.7,37,Express,New,No,,0,16:55,Apr,30,Wednesday,16,Afternoon,471.695,17.77,30,High Delay,High Revenue,36-50
ORD02742,CUST7395,REST142,RID1836,2025-05-03,14:28:00,Mumbai,Restaurant 71,South Indian,Delivered,Wallet,33,Female,2.6,51,Low,Rain,1479.7,221.96,20,62.89,1340.63,243.35,1.0,Poor,WELCOME50,,2,Paid,No,Yes,Android,4.1,4.4,33,Express,Regular,No,,20,14:28,May,3,Saturday,14,Afternoon,670.315,18.15,18,High Delay,Top Revenue,26-35
ORD02743,CUST1397,REST199,RID1078,2025-10-24,17:48:00,Mumbai,Restaurant 62,Biryani,Cancelled,Wallet,40,Male,2.2,69,High,Cloudy,1151.96,115.2,20,51.84,1108.6,262.43,2.0,Average,WELCOME50,,6,Paid,No,No,Android,3.7,4.3,26,Standard,Regular,No,Late,10,17:48,Oct,24,Friday,17,Evening,184.76666666666665,23.67,43,High Delay,High Revenue,36-50
ORD02744,CUST2811,REST151,RID1803,2025-04-03,10:14:00,Navi Mumbai,Restaurant 72,Desserts,Delivered,UPI,31,Male,5.9,41,Medium,Cloudy,906.26,0.0,50,45.31,1001.57,273.56,4.0,Good,,,1,Paid,No,No,iOS,4.7,4.7,33,Standard,Regular,No,,0,10:14,Apr,3,Thursday,10,Morning,1001.57,27.31,8,Slight Delay,High Revenue,26-35
ORD02745,CUST5432,REST194,RID1114,2025-03-01,19:38:00,Hyderabad,Restaurant 54,Pizza,Delivered,Wallet,18,Female,9.1,28,High,Rain,1020.9,0.0,40,51.05,1111.95,267.0,1.0,Average,,,6,Paid,Yes,Yes,Android,4.0,3.9,33,Standard,Premium,No,,20,19:38,Mar,1,Saturday,19,Evening,185.32500000000002,24.01,-5,On Time,High Revenue,18-25
ORD02746,CUST7210,REST183,RID1583,2025-01-25,13:10:00,Bengaluru,Restaurant 93,Desserts,Refunded,Wallet,34,Female,4.4,44,High,Rain,1102.93,165.44,30,46.87,1014.36,259.13,4.0,Poor,SAVE100,Food Quality,4,Refunded,Yes,Yes,iOS,4.3,4.2,34,Express,Premium,No,Wrong Item,20,13:10,Jan,25,Saturday,13,Afternoon,253.59,25.55,10,Slight Delay,High Revenue,26-35
ORD02747,CUST1876,REST111,RID1439,2025-05-20,22:33:00,Hyderabad,Restaurant 28,North Indian,Refunded,Debit Card,21,Female,11.3,39,Low,Clear,247.37,0.0,40,12.37,299.74,89.13,2.0,Excellent,,Food Quality,6,Refunded,No,No,Android,4.4,4.8,13,Express,Regular,No,Late,50,22:33,May,20,Tuesday,22,Night,49.95666666666667,29.74,26,High Delay,Low Revenue,18-25
ORD02748,CUST3849,REST129,RID1628,2025-10-22,21:13:00,Mumbai,Restaurant 91,South Indian,Delivered,Credit Card,23,Female,2.5,22,High,Rain,1061.97,0.0,30,53.1,1145.07,232.87,,,,,3,Paid,Yes,No,iOS,4.1,5.0,13,Express,New,No,,50,21:13,Oct,22,Wednesday,21,Night,381.69,20.34,9,Slight Delay,High Revenue,18-25
ORD02749,CUST9411,REST183,RID1765,2025-04-29,14:49:00,Hyderabad,Restaurant 37,Desserts,Delivered,Cash,22,Female,5.8,69,Low,Cloudy,1143.11,0.0,30,57.16,1230.27,316.3,2.0,Average,,,2,Paid,No,No,iOS,3.8,4.7,40,Express,Regular,No,,50,14:49,Apr,29,Tuesday,14,Afternoon,615.135,25.71,29,High Delay,Top Revenue,18-25
ORD02750,CUST9740,REST176,RID1761,2025-07-28,21:01:00,Hyderabad,Restaurant 20,Burger,Delivered,Wallet,25,Female,14.1,35,Low,Clear,630.56,0.0,40,31.53,702.09,147.86,,,,,6,Paid,Yes,No,Android,4.5,4.7,14,Standard,Regular,No,,30,21:01,Jul,28,Monday,21,Night,117.015,21.06,21,High Delay,Mid Revenue,18-25
ORD02751,CUST5337,REST138,RID1723,2025-01-09,11:23:00,Mumbai,Restaurant 53,Desserts,Delivered,Credit Card,38,Male,2.2,52,Medium,Rain,882.77,0.0,50,44.14,976.91,237.96,,,,,4,Paid,No,No,Android,4.7,4.8,19,Express,Premium,No,,50,11:23,Jan,9,Thursday,11,Morning,244.2275,24.36,33,High Delay,High Revenue,36-50
ORD02752,CUST9993,REST165,RID1503,2025-10-24,22:10:00,Pune,Restaurant 56,Burger,Delivered,Wallet,59,Female,3.2,56,Medium,Clear,475.34,0.0,50,23.77,549.11,155.37,2.0,Good,,,1,Paid,No,No,Android,4.6,4.4,29,Standard,New,No,,10,22:10,Oct,24,Friday,22,Night,549.11,28.29,27,High Delay,Mid Revenue,51+
ORD02753,CUST8194,REST124,RID1206,2025-03-17,18:11:00,Hyderabad,Restaurant 26,South Indian,Delivered,Cash,43,Female,12.8,65,Medium,Clear,682.3,68.23,40,30.7,684.77,106.82,,,SAVE100,,3,Paid,No,No,iOS,4.6,4.0,19,Standard,Regular,No,,30,18:11,Mar,17,Monday,18,Evening,228.25666666666666,15.6,46,High Delay,Mid Revenue,36-50
ORD02754,CUST8314,REST196,RID1419,2025-09-09,22:51:00,Hyderabad,Restaurant 51,Chinese,Delivered,Debit Card,21,Female,12.8,54,Medium,Rain,933.99,0.0,20,46.7,1000.69,171.18,1.0,Excellent,,,2,Paid,No,No,iOS,4.9,3.9,27,Standard,New,No,,20,22:51,Sep,9,Tuesday,22,Night,500.345,17.11,27,High Delay,High Revenue,18-25
ORD02755,CUST5910,REST170,RID1992,2025-04-23,12:33:00,Pune,Restaurant 9,Biryani,Delivered,Wallet,57,Male,13.0,65,High,Rain,869.12,130.37,50,36.94,825.69,229.32,4.0,Average,FOOD10,,1,Paid,Yes,No,iOS,4.4,4.5,35,Express,Premium,No,,50,12:33,Apr,23,Wednesday,12,Afternoon,825.69,27.77,30,High Delay,Mid Revenue,51+
ORD02756,CUST7337,REST166,RID1956,2025-04-03,22:49:00,Thane,Restaurant 59,North Indian,Delivered,Debit Card,30,Male,10.2,68,High,Rain,575.79,0.0,20,28.79,624.58,179.96,2.0,Average,,,1,Paid,No,No,Android,4.0,4.0,28,Standard,Regular,No,,30,22:49,Apr,3,Thursday,22,Night,624.58,28.81,40,High Delay,Mid Revenue,26-35
ORD02757,CUST9226,REST109,RID1000,2025-05-17,22:54:00,Pune,Restaurant 25,Burger,Delivered,Credit Card,36,Female,2.3,25,Medium,Cloudy,1401.11,0.0,50,70.06,1521.17,294.64,2.0,Poor,,,4,Paid,No,Yes,iOS,4.3,4.0,12,Standard,Regular,No,,10,22:54,May,17,Saturday,22,Night,380.2925,19.37,13,Slight Delay,Top Revenue,36-50
